,id,year,category,laureate_type,full_name,gender,birth_date,birth_city,birth_city_now,birth_country,birth_country_now,birth_continent,death_date,prize_share,prize,motivation,affiliation_1_name,affiliation_1_city,affiliation_1_country,affiliation_2_name,affiliation_2_city,affiliation_2_country,org_city_now,org_country_now,org_continent,affiliation_3_name,affiliation_3_city,affiliation_3_country,affiliation_4_name,affiliation_4_city,affiliation_4_country
89,780,2004,Chemistry,Individual,Avram Hershko,male,1937-12-31,Karcag,Karcag,Hungary,Hungary,Europe,NaN,1/3,The Nobel Prize in Chemistry 2004,for the discovery of ubiquitin-mediated protein degradation,Technion - Israel Institute of Technology,Haifa,Israel,,,,,,,,,,,,
90,923,2015,Chemistry,Individual,Aziz Sancar,male,1946-09-08,Savur,Savur,Turkey,Turkey,Asia,NaN,1/3,The Nobel Prize in Chemistry 2015,for mechanistic studies of DNA repair,University of North Carolina,"Chapel Hill, NC",USA,,,,,,,,,,,,
91,845,2009,Peace,Individual,Barack Hussein Obama,male,1961-08-04,"Honolulu, HI","Honolulu, HI",USA,USA,North America,NaN,1,The Nobel Peace Prize 2009,for his extraordinary efforts to strengthen international diplomacy and cooperation between peoples,,,,,,,,,,,,,,,
92,428,1983,Physiology or Medicine,Individual,Barbara McClintock,female,1902-06-16,"Hartford, CT","Hartford, CT",USA,USA,North America,1992-09-02,1,The Nobel Prize in Physiology or Medicine 1983,for her discovery of mobile genetic elements,Cold Spring Harbor Laboratory,"Cold Spring Harbor, NY",USA,,,,,,,,,,,,
93,942,2017,Physics,Individual,Barry C. Barish,male,1936-01-27,"Omaha, NE","Omaha, NE",USA,USA,North America,NaN,1/4,The Nobel Prize in Physics 2017,for decisive contributions to the LIGO detector and the observation of gravitational waves,LIGO/VIRGO Collaboration,NaN,NaN,California Institute of Technology (Caltech),"Pasadena, CA",USA,,,,,,,,,
94,789,2005,Physiology or Medicine,Individual,Barry J. Marshall,male,1951-09-30,Kalgoorlie,Kalgoorlie,Australia,Australia,Oceania,NaN,1/2,The Nobel Prize in Physiology or Medicine 2005,for their discovery of the bacterium <i>Helicobacter pylori</i> and its role in gastritis and peptic ulcer disease,"NHMRC Helicobacter pylori Research Laboratory, QEII Medical Centre",Nedlands,Australia,University of Western Australia,Perth,Australia,,,,,,,,,
95,409,1976,Physiology or Medicine,Individual,Baruch S. Blumberg,male,1925-07-28,"New York, NY","New York, NY",USA,USA,North America,2011-04-05,1/2,The Nobel Prize in Physiology or Medicine 1976,for their discoveries concerning new mechanisms for the origin and dissemination of infectious diseases,The Institute for Cancer Research,"Philadelphia, PA",USA,,,,,,,,,,,,
96,419,1980,Physiology or Medicine,Individual,Baruj Benacerraf,male,1920-10-29,Caracas,Caracas,Venezuela,Venezuela,South America,2011-08-02,1/3,The Nobel Prize in Physiology or Medicine 1980,for their discoveries concerning genetically determined structures on the cell surface that regulate immunological reactions,Harvard Medical School,"Boston, MA",USA,,,,,,,,,,,,
97,1021,2022,Economic Sciences,Individual,Ben S. Bernanke,male,1953-12-13,"Augusta, GA","Augusta, GA",USA,USA,North America,NaN,1/3,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 2022,for research on banks and financial crises,The Brookings Institution,"Washington, D.C.",USA,,,,,,,,,,,,
98,103,1975,Physics,Individual,Ben Roy Mottelson,male,1926-07-09,"Chicago, IL","Chicago, IL",USA,USA,North America,2022-05-13,1/3,The Nobel Prize in Physics 1975,for the discovery of the connection between collective motion and particle motion in atomic nuclei and the development of the theory of the structure of the atomic nucleus based on this connection,Nordita,Copenhagen,Denmark,,,,,,,,,,,,
99,936,2016,Economic Sciences,Individual,Bengt Holmström,male,1949-04-18,Helsinki,Helsinki,Finland,Finland,Europe,NaN,1/2,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 2016,for their contributions to contract theory,Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA,,,,,,,,,,,,
100,426,1982,Physiology or Medicine,Individual,Bengt I. Samuelsson,male,1934-05-21,Halmstad,Halmstad,Sweden,Sweden,Europe,2024-07-05,1/3,The Nobel Prize in Physiology or Medicine 1982,for their discoveries concerning prostaglandins and related biologically active substances,Karolinska Institutet,Stockholm,Sweden,,,,,,,,,,,,
101,1002,2021,Chemistry,Individual,Benjamin List,male,1968-01-11,Frankfurt-on-the-Main,Frankfurt-on-the-Main,Germany,Germany,Europe,NaN,1/2,The Nobel Prize in Chemistry 2021,for the development of asymmetric organocatalysis,Max-Planck-Institut für Kohlenforschung,Mülheim an der Ruhr,Germany,,,,,,,,,,,,
102,933,2016,Chemistry,Individual,Bernard L. Feringa,male,1951-05-18,Barger-Compascuum,Barger-Compascuum,the Netherlands,the Netherlands,Europe,NaN,1/3,The Nobel Prize in Chemistry 2016,for the design and synthesis of molecular machines,University of Groningen,Groningen,the Netherlands,,,,,,,,,,,,
103,345,1947,Physiology or Medicine,Individual,Bernardo Alberto Houssay,male,1887-04-10,Buenos Aires,Buenos Aires,Argentina,Argentina,South America,1971-09-21,1/2,The Nobel Prize in Physiology or Medicine 1947,for his discovery of the part played by the hormone of the anterior pituitary lobe in the metabolism of sugar,Instituto de Biologia y Medicina Experimental (Institute for Biology and Experimental Medicine),Buenos Aires,Argentina,,,,,,,,,,,,
104,445,1991,Physiology or Medicine,Individual,Bert Sakmann,male,1942-06-12,Stuttgart,Stuttgart,Germany,Germany,Europe,NaN,1/2,The Nobel Prize in Physiology or Medicine 1991,for their discoveries concerning the function of single ion channels in cells,Max-Planck-Institut für medizinische Forschung,Heidelberg,Germany,,,,,,,,,,,,
105,468,1905,Peace,Individual,"Baroness Bertha Sophie Felicita von Suttner, née Countess Kinsky von Chinic und Tettau",female,1843-06-09,Prague,Prague,Austrian Empire,Czech Republic,Europe,1914-06-21,1,The Nobel Peace Prize 1905,for her audacity to oppose the horrors of war,,,,,,,,,,,,,,,
106,689,1977,Economic Sciences,Individual,Bertil Ohlin,male,1899-04-23,Klippan,Klippan,Sweden,Sweden,Europe,1979-08-03,1/2,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1977,for their pathbreaking contribution to the theory of international trade and international capital movements,Stockholm School of Economics,Stockholm,Sweden,,,,,,,,,,,,
107,145,1994,Physics,Individual,Bertram N. Brockhouse,male,1918-07-15,"Lethbridge, Alberta","Lethbridge, Alberta",Canada,Canada,North America,2003-10-13,1/2,The Nobel Prize in Physics 1994,for the development of neutron spectroscopy,McMaster University,"Hamilton, Ontario",Canada,,,,,,,,,,,,
108,621,1950,Literature,Individual,Earl (Bertrand Arthur William) Russell,male,1872-05-18,Trelleck,Trelleck,United Kingdom,United Kingdom,Europe,1970-02-02,1,The Nobel Prize in Literature 1950,in recognition of his varied and significant writings in which he champions humanitarian ideals and freedom of thought,,,,,,,,,,,,,,,
109,535,1976,Peace,Individual,Elizabeth Williams,female,1943-05-22,Belfast,Belfast,Northern Ireland,Northern Ireland,Europe,2020-03-17,1/2,The Nobel Peace Prize 1976,for the courageous efforts in founding a movement to put an end to the violent conflict in Northern Ireland,,,,,,,,,,,,,,,
110,572,1903,Literature,Individual,Bjørnstjerne Martinus Bjørnson,male,1832-12-08,Kvikne,Kvikne,Norway,Norway,Europe,1910-04-26,1,The Nobel Prize in Literature 1903,"as a tribute to his noble, magnificent and versatile poetry, which has always been distinguished by both the freshness of its inspiration and the rare purity of its spirit",,,,,,,,,,,,,,,
111,937,2016,Literature,Individual,Bob Dylan,male,1941-05-24,"Duluth, MN","Duluth, MN",USA,USA,North America,NaN,1,The Nobel Prize in Literature 2016,for having created new poetic expressions within the great American song tradition,,,,,,,,,,,,,,,
112,629,1958,Literature,Individual,Boris Leonidovich Pasternak,male,1890-02-10,Moscow,Moscow,Russia,Russia,Europe,1960-05-30,1,The Nobel Prize in Literature 1958,for his important achievement both in contemporary lyrical poetry and in the field of the great Russian epic tradition,,,,,,,,,,,,,,,
113,99,1973,Physics,Individual,Brian David Josephson,male,1940-01-04,Cardiff,Cardiff,United Kingdom,United Kingdom,Europe,NaN,1/2,The Nobel Prize in Physics 1973,"for his theoretical predictions of the properties of a supercurrent through a tunnel barrier, in particular those phenomena which are generally known as the Josephson effects",University of Cambridge,Cambridge,United Kingdom,,,,,,,,,,,,
114,879,2012,Chemistry,Individual,Brian K. Kobilka,male,1955-05-30,"Little Falls, MN","Little Falls, MN",USA,USA,North America,NaN,1/2,The Nobel Prize in Chemistry 2012,for studies of G-protein-coupled receptors,Stanford University School of Medicine,"Stanford, CA",USA,,,,,,,,,,,,
115,865,2011,Physics,Individual,Brian P. Schmidt,male,1967-02-24,"Missoula, MT","Missoula, MT",USA,USA,North America,NaN,1/4,The Nobel Prize in Physics 2011,for the discovery of the accelerating expansion of the Universe through observations of distant supernovae,Australian National University,Weston Creek,Australia,,,,,,,,,,,,
116,861,2011,Physiology or Medicine,Individual,Bruce A. Beutler,male,1957-12-29,"Chicago, IL","Chicago, IL",USA,USA,North America,NaN,1/4,The Nobel Prize in Physiology or Medicine 2011,for their discoveries concerning the activation of innate immunity,University of Texas Southwestern Medical Center at Dallas,"Dallas, TX",USA,The Scripps Research Institute,"La Jolla, CA",USA,,,,,,,,,
117,261,1984,Chemistry,Individual,Robert Bruce Merrifield,male,1921-07-15,"Fort Worth, TX","Fort Worth, TX",USA,USA,North America,2006-05-14,1,The Nobel Prize in Chemistry 1984,for his development of methodology for chemical synthesis on a solid matrix,Rockefeller University,"New York, NY",USA,,,,,,,,,,,,
118,105,1976,Physics,Individual,Burton Richter,male,1931-03-22,"Brooklyn, NY","Brooklyn, NY",USA,USA,North America,2018-07-18,1/2,The Nobel Prize in Physics 1976,for their pioneering work in the discovery of a heavy elementary particle of a new kind,Stanford Linear Accelerator Center,"Stanford, CA",USA,,,,,,,,,,,,
119,34,1927,Physics,Individual,Charles Thomson Rees Wilson,male,1869-02-14,Glencorse,Glencorse,Scotland,Scotland,Europe,1959-11-15,1/2,The Nobel Prize in Physics 1927,for his method of making the paths of electrically charged particles visible by condensation of vapour,University of Cambridge,Cambridge,United Kingdom,,,,,,,,,,,,
120,298,1906,Physiology or Medicine,Individual,Camillo Golgi,male,1843-07-07,Corteno,Corteno,Italy,Italy,Europe,1926-01-21,1/2,The Nobel Prize in Physiology or Medicine 1906,in recognition of their work on the structure of the nervous system,Pavia University,Pavia,Italy,,,,,,,,,,,,
121,666,1989,Literature,Individual,Camilo José Cela,male,1916-05-11,Iria Flavia,Iria Flavia,Spain,Spain,Europe,2002-01-17,1,The Nobel Prize in Literature 1989,"for a rich and intensive prose, which with restrained compassion forms a challenging vision of man's vulnerability",,,,,,,,,,,,,,,
122,189,1931,Chemistry,Individual,Carl Bosch,male,1874-08-27,Cologne,Cologne,Germany,Germany,Europe,1940-04-26,1/2,The Nobel Prize in Chemistry 1931,in recognition of their contributions to the invention and development of chemical high pressure methods,University of Heidelberg,Heidelberg,Germany,I.G. Farbenindustrie A.G.,Heidelberg,Germany,,,,,,,,,
123,343,1947,Physiology or Medicine,Individual,Carl Ferdinand Cori,male,1896-12-05,Prague,Prague,Austria-Hungary,Czech Republic,Europe,1984-10-20,1/4,The Nobel Prize in Physiology or Medicine 1947,for their discovery of the course of the catalytic conversion of glycogen,Washington University,"St. Louis, MO",USA,,,,,,,,,,,,
124,43,1936,Physics,Individual,Carl David Anderson,male,1905-09-03,"New York, NY","New York, NY",USA,USA,North America,1991-01-11,1/2,The Nobel Prize in Physics 1936,for his discovery of the positron,California Institute of Technology (Caltech),"Pasadena, CA",USA,,,,,,,,,,,,
125,588,1919,Literature,Individual,Carl Friedrich Georg Spitteler,male,1845-04-24,Liestal,Liestal,Switzerland,Switzerland,Europe,1924-12-29,1,The Nobel Prize in Literature 1919,"in special appreciation of his epic, <I>Olympian Spring</I>",,,,,,,,,,,,,,,
126,500,1935,Peace,Individual,Carl von Ossietzky,male,1889-10-03,Hamburg,Hamburg,Germany,Germany,Europe,1938-05-04,1,The Nobel Peace Prize 1935,for his burning love for freedom of thought and expression and his valuable contribution to the cause of peace,,,,,,,,,,,,,,,
127,740,2001,Physics,Individual,Carl E. Wieman,male,1951-03-26,"Corvallis, OR","Corvallis, OR",USA,USA,North America,NaN,1/3,The Nobel Prize in Physics 2001,"for the achievement of Bose-Einstein condensation in dilute gases of alkali atoms, and for early fundamental studies of the properties of the condensates","University of Colorado, JILA","Boulder, CO",USA,,,,,,,,,,,,
128,124,1984,Physics,Individual,Carlo Rubbia,male,1934-03-31,Gorizia,Gorizia,Italy,Italy,Europe,NaN,1/2,The Nobel Prize in Physics 1984,"for their decisive contributions to the large project, which led to the discovery of the field particles W and Z, communicators of weak interaction",CERN,Geneva,Switzerland,,,,,,,,,,,,
129,562,1996,Peace,Individual,Carlos Filipe Ximenes Belo,male,1948-02-03,Wailacama,Wailacama,East Timor,East Timor,Oceania,NaN,1/2,The Nobel Peace Prize 1996,for their work towards a just and peaceful solution to the conflict in East Timor,,,,,,,,,,,,,,,
130,501,1936,Peace,Individual,Carlos Saavedra Lamas,male,1878-11-01,Buenos Aires,Buenos Aires,Argentina,Argentina,South America,1959-05-05,1,The Nobel Peace Prize 1936,"for his role as father of the Argentine Antiwar Pact of 1933, which he also used as a means to mediate peace between Paraguay and Bolivia in 1935",,,,,,,,,,,,,,,
131,836,2009,Physiology or Medicine,Individual,Carol W. Greider,female,1961-04-15,"San Diego, CA","San Diego, CA",USA,USA,North America,NaN,1/3,The Nobel Prize in Physiology or Medicine 2009,for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase,Johns Hopkins University School of Medicine,"Baltimore, MD",USA,,,,,,,,,,,,
132,1015,2022,Chemistry,Individual,Carolyn R. Bertozzi,female,1966-10-10,"Boston, MA","Boston, MA",USA,USA,North America,NaN,1/3,The Nobel Prize in Chemistry 2022,for the development of click chemistry and bioorthogonal chemistry,Stanford University,"Stanford, CA",USA,Howard Hughes Medical Institute,NaN,USA,,,,,,,,,
133,55,1950,Physics,Individual,Cecil Frank Powell,male,1903-12-05,Tonbridge,Tonbridge,United Kingdom,United Kingdom,Europe,1969-08-09,1,The Nobel Prize in Physics 1950,for his development of the photographic method of studying nuclear processes and his discoveries regarding mesons made with this method,Bristol University,Bristol,United Kingdom,,,,,,,,,,,,
134,1020,2022,Peace,Organization,Center for Civil Liberties,,,,,,,,,1/3,The Nobel Peace Prize 2022,"The Peace Prize laureates represent civil society in their home countries. They have for many years promoted the right to criticise power and protect the fundamental rights of citizens. They have made an outstanding effort to document war crimes, human right abuses and the abuse of power. Together they demonstrate the significance of civil society for peace and democracy.",,,,,,,Kyiv,Ukraine,Europe,,,,,,
135,431,1984,Physiology or Medicine,Individual,César Milstein,male,1927-10-08,Bahia Blanca,Bahia Blanca,Argentina,Argentina,South America,2002-03-24,1/3,The Nobel Prize in Physiology or Medicine 1984,for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,,,,,,,,,,,,
136,384,1966,Physiology or Medicine,Individual,Charles Brenton Huggins,male,1901-09-22,"Halifax, Nova Scotia","Halifax, Nova Scotia",Canada,Canada,North America,1997-01-12,1/2,The Nobel Prize in Physiology or Medicine 1966,for his discoveries concerning hormonal treatment of prostatic cancer,"University of Chicago, Ben May Laboratory for Cancer Research","Chicago, IL",USA,,,,,,,,,,,,
137,25,1920,Physics,Individual,Charles Edouard Guillaume,male,1861-02-15,Fleurier,Fleurier,Switzerland,Switzerland,Europe,1938-06-13,1,The Nobel Prize in Physics 1920,in recognition of the service he has rendered to precision measurements in Physics by his discovery of anomalies in nickel steel alloys,Bureau International des Poids et Mesures (International Bureau of Weights and Measures),Sèvres,France,,,,,,,,,,,,
